time,q05,q25,q50,q75,q95,width50,width90
31.45,0.064466498053592,0.08126709838014003,0.10317917284045397,0.1351006371487456,0.23994873732206956,0.05383353876860557,0.17548223926847756
31.5,0.06443984077384292,0.08128678849924371,0.10319851444620391,0.13507737229603606,0.23985727431968923,0.05379058379679234,0.17541743354584632
31.55,0.06441629268034381,0.08130839262040467,0.1032139363985215,0.13510067098589412,0.23974101415363508,0.05379227836548946,0.17532472147329126
31.6,0.06439625663849557,0.08129126756005575,0.10321279029950403,0.13518204284224877,0.23960206225504646,0.05389077528219302,0.17520580561655089
31.65,0.06438006792540243,0.08128428746402425,0.10319435828950065,0.13525764850293975,0.23944293061386296,0.05397336103891551,0.17506286268846052
31.7,0.06436798849435535,0.08130522545794591,0.1031662449834265,0.13532410494935831,0.2392664940727513,0.0540188794914124,0.17489850557839595
31.75,0.06437582454721749,0.08132473984187266,0.10313780551982872,0.1353926149961661,0.23907594003026017,0.05406787515429343,0.17470011548304268
31.8,0.06438569179231718,0.08133927758665475,0.10310944308836287,0.13546231117675225,0.23887471229066298,0.0541230335900975,0.1744890204983458
31.85,0.06439686372000974,0.08131841582208876,0.10308154350960021,0.135532325351379,0.23866644991931435,0.05421390952929023,0.1742695861993046
31.9,0.06438327501886588,0.0812885935921456,0.10305446972682128,0.13560180023494103,0.23845492208077285,0.05431320664279543,0.17407164706190698
31.95,0.06436424318828651,0.08126020280099708,0.10302855687992643,0.1356699005282866,0.2382439599486082,0.05440969772728951,0.17387971676032168
32.0,0.06435467650576077,0.0812336240438967,0.10296345732702646,0.13573582350778515,0.23803738687607615,0.05450219946388846,0.17368271037031538
32.05,0.06435389243650186,0.08122594786881787,0.10294097375378443,0.13579045393224334,0.23783894810054412,0.05456450606342547,0.17348505566404226
32.1,0.06435064288525297,0.08122745480577552,0.10296222692335806,0.13582425187685354,0.23765224131624074,0.05459679707107802,0.17330159843098777
32.15,0.06435196867688284,0.08124058399370068,0.10301311748741163,0.13582016600637054,0.2374806494842563,0.05457958201266985,0.17312868080737345
32.2,0.06435247060962877,0.08126866738295457,0.10305965862954515,0.13579214829056568,0.23732727725096006,0.05452348090761111,0.1729748066413313
32.25,0.06435039808467814,0.08129606261388803,0.10310110792643948,0.13575165657793856,0.2371948923123442,0.05445559396405053,0.17284449422766607
32.3,0.06435767235242691,0.08132827981095793,0.10313287069248261,0.13570675196450427,0.23708587298987396,0.05437847215354634,0.17272820063744704
32.35,0.06438650299320017,0.08132609578632455,0.10315825630613554,0.13565799119342453,0.23700216317263448,0.054331895407099984,0.1726156601794343
32.4,0.06441417080917244,0.0813485672864925,0.10315420221315957,0.13560599327328665,0.23694523563232509,0.054257425986794144,0.17253106482315264
32.45,0.06444020439520004,0.08133349104527565,0.10313827634497957,0.1355514314873528,0.23691606453547476,0.054217940442077145,0.17247586014027472
32.5,0.06446416323934737,0.08133255863000316,0.1031189201734479,0.1354950244865093,0.23691510776664454,0.05416246585650614,0.17245094452729717
32.55,0.0644856451869879,0.08136069913788592,0.1030964136180475,0.1354375265772264,0.23694229944458062,0.05407682743934049,0.1724566542575927
32.6,0.06450429322298147,0.0813908580959291,0.10307107284576394,0.1353797173297043,0.23699705276881722,0.05398885923377521,0.17249275954583576
32.65,0.06451980145594635,0.08140201224567185,0.10304324577669335,0.13531382150062535,0.23707827308636958,0.053911809254953494,0.17255847163042323
32.7,0.06453192020124222,0.08137384253241435,0.10301330722057113,0.13523495886777878,0.23718438082628268,0.05386111633536443,0.17265246062504047
32.75,0.06454654333414654,0.08134518815376005,0.10298165371171777,0.13515566097805992,0.23731334372280433,0.053810472824299876,0.17276680038865777
32.8,0.06455839185886737,0.0813163806058174,0.10294869811389218,0.13517699025954194,0.23746271754362341,0.05386060965372454,0.17290432568475606
32.85,0.06456672381016546,0.08128911262398582,0.1029148640696114,0.13519945781250056,0.2376296943642604,0.053910345188514744,0.17306297055409495
32.9,0.06457142165126295,0.08126821434835158,0.1028805803705442,0.13520677324355004,0.23781115728776892,0.05393855889519847,0.17323973563650596
32.95,0.06457243082002401,0.08124577507117257,0.10284627532651401,0.13521618048017917,0.23800374040292757,0.05397040540900659,0.17343130958290356
33.0,0.06456976022650736,0.08123168579911323,0.102882798829677,0.13522743967670467,0.23820389270465894,0.05399575387759144,0.17363413247815157
33.05,0.06456348163624716,0.08122493279660585,0.10292434655952007,0.13524030040664087,0.23840794466635087,0.05401536761003502,0.1738444630301037
33.1,0.06455167646909084,0.08118817508402511,0.10292785201782616,0.13525450621536925,0.2386121761524801,0.05406633113134414,0.17406049968338927
33.15,0.06451320189387766,0.08115160749183656,0.1029754385820754,0.1352697990367713,0.23881288438774217,0.054118191544934746,0.17429968249386452
33.2,0.06447409200223483,0.08112315453257363,0.10301795845330836,0.13528592341883627,0.2390064507513826,0.05416276888626265,0.17453235874914777
33.25,0.06443508739458516,0.08110521363175471,0.1030547007255021,0.13530263050767888,0.23918940523787752,0.054197416875924165,0.17475431784329237
33.3,0.06439692898433728,0.08109263561212005,0.10308505145771757,0.13531968174331255,0.23935848751284622,0.0542270461311925,0.17496155852850892
33.35,0.0643683542066192,0.08105695090548806,0.10310850358865434,0.13533685222402395,0.23951070359171378,0.054279901318535884,0.1751423493850946
33.4,0.06437140324114712,0.08101234591265273,0.1031246651092025,0.13534089854784076,0.2396433772743518,0.05432855263518803,0.17527197403320469
33.45,0.06437634000708381,0.08097936943625338,0.10313326538051648,0.13534589296337718,0.2397541955785492,0.0543665235271238,0.1753778555714654
33.5,0.06438315761693013,0.08095918435249964,0.10313415951081091,0.1353539168860602,0.23984124752631214,0.054394732533560544,0.175458089909382
33.55,0.06439181414854885,0.08095986881268355,0.10312733072998004,0.13536485362094047,0.23990305574804577,0.05440498480825692,0.17551124159949694
33.6,0.06440223187365979,0.08098540760749885,0.10311289072726398,0.13537855311190247,0.23993860047974222,0.05439314550440362,0.17553636860608243
33.65,0.06441429714901584,0.0810241492532271,0.10309107794355288,0.1353948340099318,0.23994733563712095,0.0543706847567047,0.17553303848810511
33.7,0.06442786101078452,0.08107358558256239,0.10307903321944775,0.13541348608313247,0.23992919675856245,0.05433990050057008,0.17550133574777793
33.75,0.06444274050046943,0.08112361015613992,0.10307569697730593,0.13541723371189865,0.23988460071626674,0.05429362355575873,0.17544186021579733
33.8,0.06445872073621145,0.08117348452243765,0.10306701715582592,0.13535643338004597,0.23981443720325205,0.05418294885760831,0.1753557164670406
33.85,0.06447667381390114,0.08122247929867993,0.10306022223476152,0.13527943837891532,0.23972005211351105,0.05405695908023539,0.1752433782996099
33.9,0.0644604215475631,0.08126756096127763,0.10306416299255654,0.13517506723509254,0.2396032230446166,0.05390750627381491,0.1751428014970535
33.95,0.06444629178570374,0.08129963136262909,0.1030663251312888,0.13517393562960078,0.23946612726680702,0.05387430426697169,0.17501983548110328
34.0,0.06443514020952243,0.0813306011482278,0.10306669888329867,0.135162669516621,0.23931130262003186,0.053832068368393216,0.17487616241050943
34.05,0.06442711700098727,0.08130825127394305,0.1030929231033577,0.13515486758917697,0.2391416019199517,0.05384661631523392,0.17471448491896444
34.1,0.06442231286187991,0.08127853086125002,0.10311070289527727,0.1351508905259342,0.23896014157406384,0.05387235966468419,0.17453782871218393
34.15,0.06442075838814473,0.0812504745089937,0.10311443700847747,0.13515062619305657,0.23877024522772905,0.05390015168406287,0.17434948683958432
34.2,0.06440649253718414,0.08122796271900522,0.10311152451956994,0.13515393452084362,0.23857538337390016,0.053925971801838404,0.17416889083671602
34.25,0.06438850379083669,0.08119907016681373,0.10305543957371543,0.13516065125531473,0.2383791099659789,0.05396158108850101,0.17399060617514223
34.3,0.06439481056915737,0.08116428923004809,0.10300266362684168,0.13517059173453594,0.23818499716609542,0.054006302504487846,0.17379018659693807
34.35,0.06440416717427074,0.08113915731060348,0.10295417033770932,0.13518355462884138,0.23799656943643463,0.0540443973182379,0.17359240226216388
34.4,0.06441031219048601,0.08115993298241594,0.10294496694487482,0.1351967412250015,0.23781723823419293,0.054036808242585554,0.17340692604370692
34.45,0.06441310394427209,0.08119766100170675,0.1029859804357403,0.13520932227832402,0.237650238596811,0.05401166127661727,0.17323713465253893
34.5,0.06441245572682153,0.08123687883048823,0.10302880944518317,0.13522997364294997,0.23749856889942886,0.05399309481246174,0.17308611317260733
34.55,0.06441100817100738,0.08126284729632709,0.10307269758164929,0.1352584746438995,0.23736493502828676,0.05399562734757242,0.1729539268572794
34.6,0.06441127143375669,0.08127990378092095,0.10311687397203527,0.1352859376408566,0.23725170014067715,0.05400603385993566,0.17284042870692046
34.65,0.06440799137820699,0.08129866349277994,0.10316056661173229,0.13531231094773716,0.23716084107435992,0.05401364745495722,0.17275284969615293
34.7,0.06440118714737963,0.0813189533732798,0.10317175893262495,0.13534011286523268,0.2370939123291913,0.05402115949195288,0.17269272518181167
34.75,0.06440053797829663,0.08134058270806678,0.10317294209384112,0.13536912215478467,0.23705201837494988,0.054028539446717885,0.17265148039665323
34.8,0.06440950171157633,0.08135088646658749,0.10313373147177762,0.13539912492833023,0.23703579484747933,0.05404823846174274,0.172626293135903
34.85,0.06442811759935857,0.08136157268963157,0.10309872903111453,0.13542991560506137,0.23704539898702276,0.05406834291542981,0.1726172813876642
34.9,0.06444747028271636,0.08137538109861987,0.10306848002513988,0.13546129746135316,0.23708050945561926,0.054085916362733286,0.1726330391729029
34.95,0.06446461818146905,0.08139121580976554,0.10304340214414004,0.13542923787546307,0.23714033545257873,0.054038022065697536,0.1726757172711097
35.0,0.06447927935301767,0.08140698185320161,0.10302377897429739,0.135381983916264,0.23722363483607875,0.05397500206306238,0.17274435548306108
35.05,0.06449121716852564,0.08141973571887925,0.10303194445077504,0.13533253696018063,0.2373287407619153,0.05391280124130138,0.17283752359338966
35.1,0.06450024427773114,0.0814007907234464,0.10303293577339273,0.13528191152604221,0.23745359617335157,0.053881120802595814,0.17295335189562044
35.15,0.06451075665396792,0.08137218794315125,0.10303177563507196,0.13521819228803994,0.23759579532349073,0.05384600434488869,0.1730850386695228
35.2,0.06452127992923595,0.08134329504055293,0.10302856210923579,0.1352269668027512,0.23775263138676334,0.05388367176219827,0.17323135145752738
35.25,0.06452891176164022,0.08131686537212678,0.10302341543606817,0.1353056737231515,0.23792114912055518,0.05398880835102472,0.17339223735891496
35.3,0.0645335487304804,0.08128870764522445,0.10301647539253286,0.13538186076038192,0.23809820147188526,0.05409315311515747,0.17356465274140487
35.35,0.06453513985195766,0.08128863788509234,0.10300180246530138,0.13545420720920423,0.23828050898630687,0.05416556932411189,0.1737453691343492
35.4,0.06453368698085159,0.08129002968140175,0.10300943865051196,0.13551015023758078,0.23846472086481876,0.05422012055617903,0.1739310338839672
